Trial,E-Greedy Cumulative Reward,Thompson Sampling Cumulative Reward
17172,1756,12007
17173,1756,12008
17174,1756,12009
17175,1756,12010
17176,1756,12011
17177,1756,12011
17178,1756,12011
17179,1756,12012
17180,1756,12012
17181,1756,12013
17182,1756,12014
17183,1756,12014
17184,1756,12015
17185,1756,12016
17186,1756,12017
17187,1756,12018
17188,1756,12019
17189,1756,12020
17190,1756,12021
17191,1756,12022
17192,1756,12023
17193,1757,12023
17194,1757,12024
17195,1758,12025
17196,1758,12026
17197,1758,12026
17198,1758,12027
17199,1758,12028
17200,1758,12029
17201,1758,12030
17202,1759,12030
17203,1760,12030
17204,1760,12031
17205,1760,12031
17206,1760,12032
17207,1760,12033
17208,1760,12034
17209,1760,12035
17210,1760,12036
17211,1761,12037
17212,1762,12038
17213,1762,12038
17214,1762,12039
17215,1762,12039
17216,1762,12039
17217,1762,12040
17218,1762,12040
17219,1762,12040
17220,1762,12041
17221,1762,12041
17222,1762,12041
17223,1763,12042
17224,1763,12042
17225,1763,12043
17226,1763,12044
17227,1763,12045
17228,1763,12046
17229,1763,12046
17230,1763,12047
17231,1763,12047
17232,1763,12048
17233,1763,12049
17234,1763,12050
17235,1763,12051
17236,1763,12051
17237,1763,12052
17238,1763,12052
17239,1763,12053
17240,1763,12054
17241,1763,12055
17242,1763,12056
17243,1763,12057
17244,1763,12057
17245,1763,12057
17246,1763,12057
17247,1763,12057
17248,1763,12058
17249,1763,12059
17250,1763,12060
17251,1763,12061
17252,1764,12061
17253,1764,12062
17254,1764,12062
17255,1764,12063
17256,1764,12064
17257,1765,12065
17258,1766,12066
17259,1766,12067
17260,1766,12068
17261,1766,12069
17262,1766,12070
17263,1766,12071
17264,1766,12072
17265,1766,12073
17266,1766,12074
17267,1766,12075
17268,1767,12076
17269,1767,12077
17270,1767,12078
17271,1767,12079
17272,1767,12080
17273,1767,12081
17274,1767,12082
17275,1767,12083
17276,1767,12084
17277,1767,12084
17278,1767,12085
17279,1767,12086
17280,1767,12087
17281,1767,12087
17282,1767,12087
17283,1767,12088
17284,1767,12089
17285,1768,12089
17286,1769,12090
17287,1769,12090
17288,1769,12091
17289,1769,12092
17290,1769,12092
17291,1769,12093
17292,1769,12094
17293,1769,12095
17294,1769,12096
17295,1769,12097
17296,1769,12098
17297,1770,12099
17298,1770,12099
17299,1770,12100
17300,1770,12101
17301,1770,12102
17302,1770,12102
17303,1770,12103
17304,1770,12103
17305,1771,12104
17306,1771,12105
17307,1771,12106
17308,1771,12107
17309,1771,12108
17310,1771,12109
17311,1771,12109
17312,1771,12110
17313,1771,12111
17314,1771,12112
17315,1771,12112
17316,1771,12113
17317,1771,12114
17318,1771,12115
17319,1771,12116
17320,1771,12116
17321,1772,12117
17322,1772,12118
17323,1772,12119
17324,1772,12120
17325,1772,12121
17326,1772,12122
17327,1772,12122
17328,1772,12123
17329,1772,12124
17330,1772,12125
17331,1772,12126
17332,1773,12126
17333,1774,12127
17334,1775,12128
17335,1775,12129
17336,1775,12130
17337,1775,12131
17338,1775,12132
17339,1775,12133
17340,1775,12134
17341,1775,12135
17342,1775,12136
17343,1776,12137
17344,1776,12138
17345,1776,12139
17346,1776,12139
17347,1776,12140
17348,1776,12140
17349,1776,12141
17350,1776,12141
17351,1776,12142
17352,1776,12143
17353,1776,12144
17354,1776,12145
17355,1776,12146
17356,1776,12147
17357,1776,12148
17358,1777,12149
17359,1777,12150
17360,1777,12151
17361,1777,12151
17362,1777,12152
17363,1777,12153
17364,1777,12153
17365,1777,12154
17366,1777,12154
17367,1777,12154
17368,1777,12154
17369,1777,12155
17370,1777,12156
17371,1777,12157
17372,1777,12157
17373,1777,12158
17374,1777,12158
17375,1777,12159
17376,1778,12159
17377,1778,12160
17378,1778,12160
17379,1778,12160
17380,1778,12161
17381,1778,12162
17382,1778,12163
17383,1778,12164
17384,1778,12165
17385,1778,12165
17386,1778,12166
17387,1778,12167
17388,1778,12168
17389,1778,12169
17390,1778,12170
17391,1778,12171
17392,1778,12172
17393,1778,12173
17394,1778,12174
17395,1778,12175
17396,1778,12176
17397,1778,12177
17398,1778,12178
17399,1778,12179
17400,1778,12180
17401,1778,12181
17402,1778,12182
17403,1778,12183
17404,1778,12183
17405,1778,12184
17406,1778,12185
17407,1778,12185
17408,1778,12186
17409,1778,12186
17410,1778,12187
17411,1778,12188
17412,1778,12189
17413,1778,12190
17414,1778,12190
17415,1778,12191
17416,1779,12191
17417,1779,12192
17418,1779,12192
17419,1779,12192
17420,1779,12193
17421,1779,12194
17422,1779,12194
17423,1779,12194
17424,1779,12194
17425,1779,12195
17426,1780,12196
17427,1780,12197
17428,1780,12197
17429,1780,12198
17430,1780,12198
17431,1780,12199
17432,1780,12200
17433,1780,12201
17434,1780,12202
17435,1781,12202
17436,1781,12202
17437,1781,12203
17438,1781,12203
17439,1781,12204
17440,1781,12205
17441,1781,12206
17442,1781,12207
17443,1782,12208
17444,1782,12208
17445,1782,12209
17446,1782,12210
17447,1782,12210
17448,1782,12210
17449,1782,12211
17450,1782,12212
17451,1782,12212
17452,1782,12213
17453,1782,12213
17454,1782,12213
17455,1782,12214
17456,1782,12214
17457,1783,12215
17458,1783,12216
17459,1783,12217
17460,1783,12217
17461,1783,12218
17462,1783,12219
17463,1783,12220
17464,1783,12221
17465,1783,12221
17466,1783,12222
17467,1783,12223
17468,1783,12224
17469,1783,12225
17470,1784,12226
17471,1784,12226
17472,1784,12227
17473,1784,12227
17474,1784,12227
17475,1784,12227
17476,1784,12228
17477,1784,12229
17478,1784,12230
17479,1784,12231
17480,1784,12231
17481,1784,12232
17482,1784,12233
17483,1784,12234
17484,1784,12235
17485,1784,12236
17486,1784,12236
17487,1785,12237
17488,1785,12238
17489,1785,12239
17490,1785,12240
17491,1785,12241
17492,1785,12242
17493,1785,12243
17494,1785,12244
17495,1785,12245
17496,1785,12246
17497,1785,12247
17498,1785,12248
17499,1785,12249
17500,1785,12250
17501,1785,12250
17502,1785,12251
17503,1785,12252
17504,1785,12253
17505,1785,12253
17506,1785,12253
17507,1786,12254
17508,1786,12254
17509,1786,12255
17510,1786,12255
17511,1786,12256
17512,1786,12257
17513,1786,12258
17514,1786,12258
17515,1786,12258
17516,1786,12258
17517,1786,12258
17518,1786,12259
17519,1786,12260
17520,1786,12261
17521,1786,12262
17522,1786,12263
17523,1786,12264
17524,1787,12265
17525,1787,12266
17526,1787,12266
17527,1787,12267
17528,1787,12268
17529,1787,12268
17530,1787,12269
17531,1787,12270
17532,1787,12271
17533,1787,12271
17534,1787,12272
17535,1787,12272
17536,1787,12273
17537,1787,12274
17538,1787,12274
17539,1787,12275
17540,1787,12275
17541,1787,12276
17542,1787,12277
17543,1788,12278
17544,1789,12278
17545,1789,12279
17546,1789,12279
17547,1790,12279
17548,1790,12279
17549,1790,12280
17550,1790,12281
17551,1790,12282
17552,1790,12283
17553,1790,12284
17554,1790,12285
17555,1791,12285
17556,1791,12286
17557,1792,12287
17558,1792,12288
17559,1792,12289
17560,1792,12290
17561,1792,12291
17562,1793,12291
17563,1793,12292
17564,1793,12293
17565,1793,12294
17566,1793,12294
17567,1793,12295
17568,1793,12296
17569,1793,12296
17570,1794,12296
17571,1794,12297
17572,1794,12298
17573,1794,12299
17574,1794,12300
17575,1794,12301
17576,1794,12302
17577,1794,12302
17578,1794,12303
17579,1795,12304
17580,1796,12304
17581,1796,12304
17582,1796,12304
17583,1796,12305
17584,1796,12305
17585,1796,12306
17586,1796,12306
17587,1796,12307
17588,1796,12307
17589,1796,12308
17590,1796,12308
17591,1796,12309
17592,1797,12310
17593,1797,12310
17594,1797,12311
17595,1798,12312
17596,1799,12312
17597,1799,12313
17598,1800,12313
17599,1800,12313
17600,1800,12313
17601,1801,12313
17602,1801,12314
17603,1801,12315
17604,1801,12316
17605,1801,12317
17606,1801,12318
17607,1801,12319
17608,1801,12320
17609,1801,12321
17610,1801,12322
17611,1802,12323
17612,1802,12324
17613,1802,12324
17614,1802,12324
17615,1802,12324
17616,1802,12325
17617,1802,12325
17618,1802,12326
17619,1802,12327
17620,1802,12328
17621,1802,12329
17622,1802,12330
17623,1802,12331
17624,1802,12331
17625,1802,12332
17626,1802,12332
17627,1803,12333
17628,1803,12333
17629,1803,12333
17630,1803,12334
17631,1803,12334
17632,1803,12335
17633,1803,12336
17634,1803,12337
17635,1803,12338
17636,1803,12339
17637,1803,12340
17638,1804,12341
17639,1804,12342
17640,1804,12343
17641,1804,12344
17642,1804,12344
17643,1804,12344
17644,1804,12344
17645,1804,12345
17646,1804,12346
17647,1805,12347
17648,1805,12348
17649,1805,12349
17650,1805,12350
17651,1805,12350
17652,1805,12351
17653,1805,12351
17654,1805,12352
17655,1805,12353
17656,1805,12354
17657,1805,12355
17658,1805,12356
17659,1805,12357
17660,1805,12357
17661,1805,12358
17662,1806,12358
17663,1806,12359
17664,1806,12360
17665,1806,12360
17666,1806,12361
17667,1806,12362
17668,1806,12363
17669,1806,12363
17670,1806,12364
17671,1806,12365
17672,1806,12366
17673,1806,12366
17674,1806,12366
17675,1806,12367
17676,1806,12367
17677,1806,12368
17678,1806,12368
17679,1806,12369
17680,1806,12370
17681,1806,12370
17682,1806,12371
17683,1806,12371
17684,1806,12371
17685,1806,12372
17686,1806,12372
17687,1807,12373
17688,1807,12374
17689,1807,12375
17690,1807,12376
17691,1807,12377
17692,1807,12378
17693,1807,12379
17694,1807,12380
17695,1807,12381
17696,1807,12381
17697,1807,12382
17698,1807,12383
17699,1807,12384
17700,1807,12385
17701,1807,12386
17702,1807,12387
17703,1807,12388
17704,1807,12389
17705,1807,12390
17706,1807,12391
17707,1807,12391
17708,1807,12391
17709,1807,12392
17710,1807,12393
17711,1807,12393
17712,1807,12394
17713,1807,12394
17714,1807,12394
17715,1807,12395
17716,1807,12396
17717,1807,12396
17718,1807,12396
17719,1807,12397
17720,1807,12398
17721,1807,12398
17722,1807,12398
17723,1807,12399
17724,1807,12400
17725,1807,12401
17726,1807,12402
17727,1808,12403
17728,1808,12403
17729,1808,12403
17730,1808,12403
17731,1808,12404
17732,1808,12405
17733,1808,12406
17734,1809,12407
17735,1809,12408
17736,1809,12409
17737,1809,12410
17738,1809,12411
17739,1809,12412
17740,1809,12413
17741,1809,12414
17742,1809,12414
17743,1810,12415
17744,1810,12416
17745,1810,12416
17746,1810,12417
17747,1810,12418
17748,1810,12419
17749,1810,12420
17750,1810,12421
17751,1811,12422
17752,1812,12422
17753,1812,12423
17754,1812,12424
17755,1812,12425
17756,1812,12426
17757,1812,12427
17758,1812,12427
17759,1813,12428
17760,1813,12428
17761,1813,12429
17762,1813,12430
17763,1813,12431
17764,1813,12431
17765,1813,12431
17766,1814,12431
17767,1814,12432
17768,1815,12433
17769,1815,12433
17770,1815,12433
17771,1815,12434
17772,1816,12434
17773,1816,12435
17774,1816,12436
17775,1816,12437
17776,1816,12438
17777,1816,12438
17778,1817,12439
17779,1817,12439
17780,1817,12439
17781,1817,12439
17782,1817,12439
17783,1818,12440
17784,1818,12441
17785,1818,12441
17786,1818,12442
17787,1818,12443
17788,1818,12443
17789,1818,12443
17790,1818,12443
17791,1818,12444
17792,1818,12445
17793,1818,12446
17794,1818,12447
17795,1818,12448
17796,1818,12449
17797,1819,12450
17798,1819,12451
17799,1819,12452
17800,1819,12453
17801,1819,12453
17802,1819,12454
17803,1819,12455
17804,1819,12455
17805,1819,12456
17806,1819,12456
17807,1819,12457
17808,1819,12458
17809,1819,12459
17810,1819,12460
17811,1819,12461
17812,1819,12462
17813,1819,12463
17814,1819,12464
17815,1820,12464
17816,1820,12465
17817,1820,12466
17818,1820,12467
17819,1820,12467
17820,1820,12468
17821,1820,12469
17822,1820,12470
17823,1820,12470
17824,1820,12471
17825,1820,12472
17826,1820,12473
17827,1820,12474
17828,1820,12475
17829,1820,12475
17830,1820,12476
17831,1820,12477
17832,1821,12478
17833,1821,12478
17834,1821,12479
17835,1821,12479
17836,1821,12480
17837,1822,12481
17838,1822,12482
17839,1822,12483
17840,1822,12484
17841,1822,12485
17842,1822,12485
17843,1822,12485
17844,1822,12486
17845,1822,12487
17846,1822,12488
17847,1823,12489
17848,1824,12490
17849,1824,12491
17850,1824,12491
17851,1824,12492
17852,1824,12493
17853,1824,12494
17854,1825,12495
17855,1825,12496
17856,1826,12497
17857,1826,12498
17858,1826,12499
17859,1826,12500
17860,1826,12501
17861,1826,12501
17862,1826,12502
17863,1826,12502
17864,1826,12503
17865,1826,12504
17866,1826,12505
17867,1826,12505
17868,1826,12506
17869,1826,12507
17870,1826,12507
17871,1826,12508
17872,1826,12508
17873,1826,12509
17874,1826,12509
17875,1826,12510
17876,1826,12511
17877,1826,12512
17878,1826,12513
17879,1826,12514
17880,1826,12515
17881,1826,12515
17882,1826,12516
17883,1827,12517
17884,1827,12518
17885,1827,12519
17886,1827,12520
17887,1827,12521
17888,1827,12521
17889,1827,12522
17890,1827,12522
17891,1828,12523
17892,1828,12524
17893,1828,12525
17894,1828,12526
17895,1828,12526
17896,1828,12526
17897,1828,12526
17898,1828,12526
17899,1828,12527
17900,1828,12528
17901,1828,12528
17902,1828,12529
17903,1828,12530
17904,1828,12531
17905,1828,12532
17906,1828,12533
17907,1828,12533
17908,1828,12534
17909,1828,12535
17910,1828,12536
17911,1828,12537
17912,1828,12538
17913,1828,12538
17914,1828,12539
17915,1828,12540
17916,1828,12541
17917,1828,12541
17918,1828,12542
17919,1828,12543
17920,1828,12543
17921,1828,12544
17922,1828,12545
17923,1828,12546
17924,1828,12547
17925,1828,12548
17926,1828,12549
17927,1828,12549
17928,1829,12550
17929,1829,12551
17930,1829,12552
17931,1829,12553
17932,1829,12553
17933,1829,12554
17934,1829,12555
17935,1829,12556
17936,1829,12557
17937,1830,12558
17938,1830,12558
17939,1830,12558
17940,1831,12559
17941,1831,12559
17942,1831,12560
17943,1831,12560
17944,1831,12561
17945,1831,12562
17946,1831,12563
17947,1831,12564
17948,1831,12565
17949,1831,12566
17950,1832,12567
17951,1832,12568
17952,1832,12568
17953,1832,12569
17954,1832,12570
17955,1832,12571
17956,1832,12572
17957,1832,12573
17958,1832,12573
17959,1832,12573
17960,1832,12574
17961,1832,12574
17962,1832,12575
17963,1832,12576
17964,1832,12577
17965,1832,12578
17966,1832,12578
17967,1833,12579
17968,1833,12580
17969,1833,12581
17970,1833,12581
17971,1834,12582
17972,1834,12583
17973,1834,12583
17974,1834,12583
17975,1834,12583
17976,1834,12584
17977,1834,12584
17978,1834,12585
17979,1834,12586
17980,1834,12586
17981,1834,12587
17982,1835,12588
17983,1835,12589
17984,1835,12590
17985,1835,12591
17986,1835,12591
17987,1835,12592
17988,1835,12592
17989,1835,12593
17990,1836,12594
17991,1836,12595
17992,1836,12596
17993,1836,12597
17994,1836,12598
17995,1836,12599
17996,1836,12600
17997,1836,12600
17998,1836,12601
17999,1836,12601
18000,1836,12602
18001,1836,12602
18002,1836,12602
18003,1836,12603
18004,1836,12604
18005,1837,12604
18006,1837,12605
18007,1838,12606
18008,1839,12607
18009,1839,12608
18010,1839,12609
18011,1840,12609
18012,1840,12609
18013,1840,12610
18014,1840,12611
18015,1840,12612
18016,1840,12613
18017,1840,12614
18018,1841,12614
18019,1841,12615
18020,1841,12616
18021,1841,12617
18022,1841,12618
18023,1841,12619
18024,1841,12620
18025,1841,12620
18026,1841,12621
18027,1841,12622
18028,1842,12623
18029,1842,12624
18030,1842,12624
18031,1842,12624
18032,1842,12625
18033,1842,12626
18034,1842,12627
18035,1842,12628
18036,1842,12628
18037,1842,12629
18038,1842,12629
18039,1842,12629
18040,1842,12630
18041,1842,12631
18042,1842,12631
18043,1842,12632
18044,1842,12633
18045,1842,12634
18046,1842,12635
18047,1842,12636
18048,1842,12636
18049,1842,12636
18050,1842,12637
18051,1842,12638
18052,1842,12638
18053,1842,12639
18054,1842,12639
18055,1842,12639
18056,1842,12640
18057,1843,12641
18058,1843,12642
18059,1843,12642
18060,1843,12643
18061,1843,12644
18062,1843,12645
18063,1843,12645
18064,1843,12646
18065,1844,12647
18066,1844,12648
18067,1844,12649
18068,1844,12650
18069,1845,12651
18070,1845,12652
18071,1845,12653
18072,1845,12654
18073,1845,12654
18074,1845,12655
18075,1845,12656
18076,1845,12657
18077,1845,12658
18078,1845,12658
18079,1845,12658
18080,1845,12658
18081,1845,12659
18082,1845,12660
18083,1845,12661
18084,1845,12662
18085,1846,12663
18086,1846,12664
18087,1846,12664
18088,1846,12664
18089,1846,12665
18090,1846,12665
18091,1847,12665
18092,1847,12665
18093,1847,12666
18094,1847,12667
18095,1847,12668
18096,1847,12669
18097,1847,12670
18098,1847,12671
18099,1847,12672
18100,1847,12673
18101,1848,12674
18102,1848,12675
18103,1848,12676
18104,1848,12677
18105,1848,12678
18106,1848,12679
18107,1848,12680
18108,1848,12681
18109,1848,12682
18110,1849,12682
18111,1849,12683
18112,1849,12684
18113,1849,12684
18114,1850,12684
18115,1850,12685
18116,1850,12686
18117,1850,12687
18118,1850,12688
18119,1850,12689
18120,1850,12689
18121,1851,12690
18122,1851,12691
18123,1851,12692
18124,1852,12692
18125,1852,12693
18126,1852,12694
18127,1852,12694
18128,1852,12695
18129,1852,12695
18130,1852,12696
18131,1852,12696
18132,1853,12697
18133,1853,12697
18134,1853,12697
18135,1853,12698
18136,1853,12698
18137,1853,12699
18138,1853,12700
18139,1853,12701
18140,1853,12702
18141,1853,12703
18142,1853,12703
18143,1853,12704
18144,1853,12705
18145,1853,12706
18146,1853,12707
18147,1853,12708
18148,1853,12708
18149,1853,12708
18150,1853,12708
18151,1853,12709
18152,1854,12710
18153,1854,12711
18154,1854,12712
18155,1855,12713
18156,1856,12714
18157,1856,12715
18158,1856,12716
18159,1856,12716
18160,1856,12716
18161,1857,12717
18162,1858,12717
18163,1858,12718
18164,1858,12719
18165,1858,12719
18166,1858,12720
18167,1858,12721
18168,1858,12722
18169,1858,12723
18170,1858,12724
18171,1858,12725
18172,1858,12726
18173,1858,12727
18174,1858,12728
18175,1858,12728
18176,1858,12729
18177,1858,12730
18178,1858,12731
18179,1858,12731
18180,1858,12731
18181,1858,12732
18182,1858,12733
18183,1858,12734
18184,1858,12735
18185,1858,12736
18186,1858,12737
18187,1858,12737
18188,1858,12738
18189,1859,12739
18190,1859,12740
18191,1859,12741
18192,1859,12741
18193,1859,12742
18194,1859,12743
18195,1859,12743
18196,1860,12744
18197,1860,12745
18198,1860,12745
18199,1860,12745
18200,1860,12746
18201,1860,12747
18202,1860,12748
18203,1860,12749
18204,1860,12750
18205,1860,12751
18206,1860,12752
18207,1860,12753
18208,1860,12754
18209,1861,12755
18210,1861,12755
18211,1861,12755
18212,1861,12756
18213,1861,12757
18214,1862,12758
18215,1862,12758
18216,1862,12758
18217,1862,12759
18218,1862,12760
18219,1862,12760
18220,1862,12761
18221,1862,12761
18222,1862,12761
18223,1862,12762
18224,1862,12763
18225,1862,12763
18226,1862,12764
18227,1863,12765
18228,1863,12765
18229,1863,12766
18230,1863,12767
18231,1863,12768
18232,1864,12768
18233,1864,12769
18234,1864,12769
18235,1864,12770
18236,1864,12771
18237,1864,12772
18238,1864,12773
18239,1864,12773
18240,1864,12774
18241,1865,12775
18242,1865,12775
18243,1865,12775
18244,1865,12776
18245,1865,12777
18246,1865,12778
18247,1866,12779
18248,1866,12780
18249,1866,12781
18250,1866,12781
18251,1866,12781
18252,1866,12781
18253,1866,12782
18254,1866,12783
18255,1867,12783
18256,1867,12783
18257,1868,12784
18258,1868,12785
18259,1868,12785
18260,1868,12786
18261,1869,12787
18262,1869,12788
18263,1869,12789
18264,1869,12789
18265,1869,12790
18266,1869,12791
18267,1869,12791
18268,1869,12792
